link,product_name,keywords,province2,province,star_review,amount_rating,amount_sold,product_list,original_price,discount_price,per_discount,store,recom_or_official,itemId,shopid
www.lazada.co.th/products/hyponex-ampoule-yorkey-i2745553512.html,ปุ๋ยปัก Hyponex Ampoule/ Yorkey ปุ๋ยปักญี่ปุ่น ปุ๋ยน้ำ ปุ๋ย แอมเพิล ปุ๋ยน้ำปักดิน,ปุ๋ยน้ำ,Pathum Thani,ปทุมธานี,5.0,28,152,,399,199.00,50,urin shop,,2745553512,172683
www.lazada.co.th/products/-i2668417524.html,รวม ปุ๋ยน้ำ ปุ๋ยบำรุงต้น ปุ๋ยบำรุงใบ ปุ๋ยบำรุงราก ปุ๋ยเร่งดอก,ปุ๋ยน้ำ,Chiang Mai,เชียงใหม่,4.9,18,140,,10,9.73,3,plukplearn garden,,2668417524,2101532
www.lazada.co.th/products/5ml-i4778369959.html,ชุดปุ๋ยน้ำมาริโมะขวดเล็ก 5ml. ขนาดน่ารัก,ปุ๋ยน้ำ,Phra Nakhon Si Ayutthaya,พระนครศรีอยุธยา,4.9,49,268,,0,10.00,0,n_zone1,,4778369959,4082714
www.lazada.co.th/products/25-7-7-1000-i3990969862.html,"ปุ๋ยน้ำหยด ชาลีเฟลทเฟอร์ติ 25-7-7 ขนาด 1,000 กรัม",ปุ๋ยน้ำ,Buriram,บุรีรัมย์,4.9,9,60,,0,199.00,0,เกษตรแบบเรา,,3990969862,3424729
www.lazada.co.th/products/b1-i4800332373.html,น้ำยาเร่งรากต้นไม้ สารสกัด สูตรเข้มข้น ปุ๋ยเร่งราก ปุ๋ยน้ำ ไม่ต้องผสมเยอะ ใช้คุ้ม กระตุ้นการแตกใบอ่อน แช่เมล็ด ปุ๋ยเร่งดอก ผล เร่งรากได้ดี ผลิใบใหม่กระจาย รากแข็งแรง ของแท้ พร้อมส่งทันที สารเร่งราก น้ำยาเร่งราก b1,ปุ๋ยน้ำ,Bangkok,กรุงเทพฯ,5.0,194,419,,560,129.00,77,sea of life,,4800332373,4422828
www.lazada.co.th/products/-i2082530087.html,ปุ๋ยน้ำ เร่งต้น ปุ๋ยน้ำทางใบ เร่งใบ ใบเขียว ใบใหญ่ ใบหนา ใบสวย ใบสมบูรณ์ ธาตุอาหารครบ ฉีดทางใบ ต้นสวย เขียวหนาใบสวย ทะเบียนใหม่✅,ปุ๋ยน้ำ,Ubon Ratchathani,อุบลราชธานี,5.0,15,105,,0,150.00,0,มีทุกอย่าง,,2082530087,517766
www.lazada.co.th/products/-i4267807137.html,ปุ๋ยน้ำ กระบองเพชร บำรุงแคคตัส เร่งดอก ติดฝักง่าย แทนการรดน้ำ,ปุ๋ยน้ำ,Samut Prakan,สมุทรปราการ,5.0,31,76,,189,183.89,3,Gardenic Booster,,4267807137,2454126
www.lazada.co.th/products/250-i2013780265.html,สารจับใบ ปุ๋ยน้ำ ปุ๋ยน้ำทางใบ ฮอร์โมนน้ำ ตราปลานิลทอง ขนาด 250 ซีซี,ปุ๋ยน้ำ,Kalasin,กาฬสินธุ์,4.8,16,65,,0,85.00,0,ปุ๋ยปลานิลทอง,,2013780265,1172323
www.lazada.co.th/products/1-i5271652909.html,ปุ๋ยน้ำ อะมิโนข้าว สูตรบำรุงต้น ช่วยแตกกอ ขนาด 1 ลิตร ดวงตะวันเพชร ข้าวแตกใบเขียว ใบตั้ง ใบสมบูรณ์,ปุ๋ยน้ำ,Ratchaburi,ราชบุรี,5.0,1,0,,290,276.95,5,Dalbergia Rosewood,,5271652909,2269020
www.lazada.co.th/products/0-25-25-1-i5319105786.html,ปุ๋ยน้ำ 0-25-25 ออปตอล 1 ลิตร  ป้องกันการแตกใบอ่อน ในไม้ผลขณะสะสมอาหารเพื่อการออกดอก,ปุ๋ยน้ำ,Ratchaburi,ราชบุรี,0.0,0,0,,0,289.00,0,Kaset online RB,,5319105786,3248681
www.lazada.co.th/products/200-i4797937433.html,ปุ๋ยเกล็ดละลายน้ำ (ขนาด 200กรัม) สำหรับให้อาหารทางใบ เหมาะสำหรับต้นไม้รากอากาศ เช่น เคราฤาษี ทิลแลนเซีย กล้วยไม้ ช่วยให้ต้นไม้เติบโตแข็งแรง เขียวชะอุ่มและสดชื่น #ปุ๋ยเคราฤาษี #ปุ๋ยน้ำ #ปุ๋ยเม็ด #ปุ๋ยต้นไม้ฟอกอากาศ #ปุ๋ยกล้วยไม้ #,ปุ๋ยน้ำ,Ratchaburi,ราชบุรี,5.0,20,67,,60,47.89,20,ร้านต้นไม้ฟอกอากาศ ร้านหยง,,4797937433,4294641
www.lazada.co.th/products/400-i3432061109.html,🌴ปุ๋ยน้ำบำรุงต้นไม้ 🌱สำหรับไม้ด่าง🌷 ไม้ดอก 🌿ไม้ประดับ และ🌴ต้นไม้ทุกชนิด **สูตรบำรุุงใบและลำต้น**ขนาด 400 มล. / พร้อมส่ง,ปุ๋ยน้ำ,Bangkok,กรุงเทพฯ,5.0,3,13,,130,89.00,32,โตไว อาหารต้นไม้,,3432061109,3070324
www.lazada.co.th/products/5-i5249155280.html,ปุ๋ยน้ำ (แกลอน 5 ลิตร) ดวงตะวันเพชร ฉีดพ่นทางใบ ธาตุหลัก ธาตุรอง ธาตุเสริม ขยายผล ช่วยเพิ่มความหวาน อะมิโนบำรุงผล ตราดวงตะวันเพชร,ปุ๋ยน้ำ,Ratchaburi,ราชบุรี,5.0,9,50,,1150,"1,098.25",5,ร้านปุ๋ยดีเด่น,,5249155280,4641235
www.lazada.co.th/products/4-24-26-1-i5118509420.html,ปุ๋ยน้ำ 4-24-26  ( 1 ลิตร ) สูตรเข้มข้น ปุ๋ยน้ำทางใบ ปุ๋ยฮอร์โมนพืช เร่งดอก เปิดตาดอก ผลใหญ่ เนื้อแน่น น้ำหนักดี ผลผลิตสูง ฮอร์โมนพืช,ปุ๋ยน้ำ,Phichit,พิจิตร,4.8,24,81,,289,259.00,10,Clinickasetonline,,5118509420,394664
www.lazada.co.th/products/20-4-4-1-i5111299601.html,ปุ๋ยน้ำ 20-4-4 ( 1 ลิตร  ) ช่วยในการแตกยอด แตกใบใหม่ เร่งต้น เร่งราก บำรุงต้น เร่งเขียว ใบเขียว ปุ๋ยเคมี ปุ๋ยน้ำทางใบ ฮอร์โมนพืช พืชผัก ผักกินใบ,ปุ๋ยน้ำ,Phichit,พิจิตร,5.0,45,169,,199,185.00,7,Clinickasetonline,,5111299601,394664
www.lazada.co.th/products/500-cc-i4798963684.html,อาหารเสริม พืช-สัตว์ ตราพ่อใหญ่สัมฤทธิ์ ขนาด 500 cc.ปุ๋ยเร่งโต ปุ๋ยน้ำ ปุ๋ยเพิ่มน้ำหนัก อาหารเสริมพืช อาหารเสริมสัตว์ ปุ๋ยเสริม ปุ๋ยข้าว,ปุ๋ยน้ำ,Nakhon Ratchasima,นครราชสีมา,5.0,5,15,,447,333.68,25,Satomi-Tigers001,,4798963684,1948654
www.lazada.co.th/products/1-35-i5318321026.html,อะมิโน (แกรนเด้) สูตรเข้มข้น 1 ลิตร อะมิโนเข้มข้น 35% ปุ๋ยน้ำ ปุ๋ยทุเรียน,ปุ๋ยน้ำ,Ratchaburi,ราชบุรี,0.0,0,0,,0,249.00,0,Kaset online RB,,5318321026,3248681
www.lazada.co.th/products/13-13-13-1-i5149144400.html,หญิงงาม ปุ๋ยน้ำ 13-13-13 บำรุงทุกส่วนของพืชทั้งลำต้น ใบ ดอก เเละผล ขนาด1ลิตร,ปุ๋ยน้ำ,Prachuap Khiri Khan,ประจวบคีรีขันธ์,5.0,6,26,,0,270.00,0,โชคชัยบางสะพาน,,5149144400,253539
www.lazada.co.th/products/-i5250341460.html,ปุ๋ยน้ำ กรีนเพาเวอร์ ะลัส,ปุ๋ยน้ำ,Loei,เลย,0.0,0,6,,550,537.62,2,กรีนเพาเวอร์ พลัส byหมอยางพารา,,5250341460,4593673
www.lazada.co.th/products/maxsea-16-16-16-i4028680685.html,Maxsea 16-16-16 ปุ๋ยน้ำพร้อมใช้งานสำหรับพืชกินแมลงทุกชนิด กาบหอยแครง ซาราซีเนีย หม้อข้าวหม้อแกงลิง หยาดน้ำค้าง,ปุ๋ยน้ำ,Songkhla,สงขลา,5.0,32,117,,100,89.00,11,Mr.Argonshop,,4028680685,343158
www.lazada.co.th/products/43012-i3575369361.html,ปุ๋ยน้ำ4สหายแก้ปัญหาพืชกำจัดเชื้อราลำต้นรากใบแข็งแรงจบในชุดเดียวเจซี301แอคมีฮิ้ว2พลัสวันมีให้เลือกชุดใหญ่ชุดเล็ก,ปุ๋ยน้ำ,Bueng Kan,บึงกาฬ,5.0,20,95,,700,576.00,18,โนอาห์ช้อป,,3575369361,1826736
www.lazada.co.th/products/-i4961408177.html,ออร์คิดโกลด์เด้นสีแดง ปุ๋ยน้ำสูตรเร่งดอก เร่งสีขั้ว ดอกเหนียว ปุ๋ยน้ำบำรุงดอก เร่งดอกสีสวย ขั่วดอกเเข็งแรง,ปุ๋ยน้ำ,Loei,เลย,5.0,12,33,,0,39.00,0,เอิร์น การ์เด้นภูเรือ,,4961408177,1256646
www.lazada.co.th/products/4-24-24-1-i1579488724.html,ชุดสะสมอาหาร แม็กดินี่+ปุ๋ยน้ำ 4-24-24 ขนาด 1 ลิตร ช่วยในการสะสมอาหาร ดอกออกสม่ำเสมอ  ช่วยให้ใบเขียวเข้ม ใบหนา ใบดำมัน,ปุ๋ยน้ำ,Rayong,ระยอง,4.9,12,141,,600,550.00,8,namwichai,,1579488724,706583
www.lazada.co.th/products/8-24-24-i3918049428.html,ปุ๋ยน้ำฟอสเวย์  8-24-24 ส่งเสริมการออกดอก สะสมอาหารดี ช่วยให้ติดดอกดก ผลดก ลดการหลุดร่ว,ปุ๋ยน้ำ,Kamphaeng Phet,กำแพงเพชร,5.0,78,697,,0,289.00,0,khemeekasetonline,,3918049428,3285554
www.lazada.co.th/products/1-i5263399675.html,ปุ๋ยน้ำ โปรซีวีด พลัส สาหร่ายน้ำเร่งเปิดตาดอก เร่งออกดอก สร้างเสริมการแตกใบอ่อน แตกยอด แตกกิ่ง ขนาด 1 ลิตร ดวงตะวันเพชร สร้างเสริมการสะสมอาหาร เพิ่มแป้งและน้ำตาล,ปุ๋ยน้ำ,Ratchaburi,ราชบุรี,5.0,3,6,,290,278.40,4,Kaset online RB,,5263399675,3248681
www.lazada.co.th/products/4-24-24-1-i5263158980.html,ปุ๋ยน้ำ 4-24-24 สูตรสะสมอาหารในไม้ผล บำรุงราก กระตุ้นการออกดอก ขนาด 1 ลิตร ดวงตะวันเพชร บำรุงผลและช่วยในการเพิ่มผลผลิต,ปุ๋ยน้ำ,Ratchaburi,ราชบุรี,0.0,0,0,,370,355.20,4,Kaset online RB,,5263158980,3248681
www.lazada.co.th/products/12-12-12-1-i5319184559.html,ปุ๋ยน้ำ 12-12-12 ออปตอล 1 ลิตร ปุ๋ยทุเรียน สูตรเข้มข้น บำรุง ต้น ดอก ผล ขยายขนาดใบ ใบเขียว ใบหนา ใบดำมัน ลดการหลุดร่วง,ปุ๋ยน้ำ,Ratchaburi,ราชบุรี,0.0,0,0,,0,239.00,0,Kaset online RB,,5319184559,3248681
www.lazada.co.th/products/100cc-11-i4787157535.html,ปุ๋ยน้ำโอทู ทดลอง100cc โปรโมชั่น1แถม1,ปุ๋ยน้ำ,Kalasin,กาฬสินธุ์,0.0,0,0,,0,249.00,0,ปุ๋ยโอทูเอเวอเรสต์ ส่งทั่วประเทศ,,4787157535,4412069
www.lazada.co.th/products/1000-500-i3011990434.html,เรวเร่ว ปุ๋ยน้ำ เร่งงาม เร่งใบ เพิ่มขนาดใบ เป็ดเหาะ บรรจุ 1000 / 500 ซีซี,ปุ๋ยน้ำ,Phra Nakhon Si Ayutthaya,พระนครศรีอยุธยา,5.0,6,55,,0,225.00,0,ไท เมล็ดพันธุ์,,3011990434,2211769
www.lazada.co.th/products/hyponex-6-10-5-liquid-fertilizer-hyponex-rikidus-hyponex-i3844743210.html,Hyponex ปุ๋ยน้ำ ไฮโปเน็กซ์ 6-10-5 Liquid Fertilizer ปุ๋ยทางใบ ปุ๋ยน้ำ ปุ๋ยไม้ด่าง hyponex rikidus hyponex เหลือง,ปุ๋ยน้ำ,Bangkok,กรุงเทพฯ,4.9,21,100,,0,280.00,0,AllSyra,,3844743210,18885
www.lazada.co.th/products/20-4-4-1-i4355818109.html,ปุ๋ยน้ำคีเลต ฟาโรห์ สูตร 20-4-4 ขนาด 1 ลิตร,ปุ๋ยน้ำ,Lopburi,ลพบุรี,4.7,10,45,,379,370.47,2,เอ็มเคเกษตร ออนไลน์,,4355818109,4053988
www.lazada.co.th/products/ab-hydrohobby-ab500cc-ab500ml2-i2262587276.html,ปุ๋ยไฮโดรโปนิกส์ ปุ๋ยน้ำ ปุ๋ยAB HydroHobby AB500cc ปุ๋ยน้ำABแพ๊คคู่ขนาด500mlได้ทั้ง2แบบ,ปุ๋ยน้ำ,Chonburi,ชลบุรี,0.0,0,0,,0,129.00,0,Vegetable seeds Thai11111,,2262587276,854670
